date,exposures,carts,behavior_orders,pays,favorites,reviews,shares,active_users,sessions,gmv,orders,buyers,aov,cart_rate,order_rate,pay_rate,favorite_rate,share_rate,review_rate,period
2026-12-10,5,9,2,6,7,2,2,24,33,6297.09,2.0,2.0,3148.545,1.8,0.2222222222222222,3.0,1.4,0.4,0.3333333333333333,current_period
2026-12-11,8,8,3,4,5,2,2,21,32,7878.1,4.0,4.0,1969.525,1.0,0.375,1.3333333333333333,0.625,0.25,0.5,current_period
2026-12-12,6,3,5,3,2,1,1,15,21,9159.76,3.0,3.0,3053.2533333333336,0.5,1.6666666666666667,0.6,0.3333333333333333,0.16666666666666666,0.3333333333333333,current_period
2026-12-13,9,4,5,1,3,2,2,20,26,3990.55,2.0,2.0,1995.275,0.4444444444444444,1.25,0.2,0.3333333333333333,0.2222222222222222,2.0,current_period
2026-12-14,9,5,2,1,4,5,1,21,27,17000.9,5.0,5.0,3400.1800000000003,0.5555555555555556,0.4,0.5,0.4444444444444444,0.1111111111111111,5.0,current_period
2026-12-15,10,6,7,5,4,6,3,28,41,3399.55,1.0,1.0,3399.55,0.6,1.1666666666666667,0.7142857142857143,0.4,0.3,1.2,current_period
2026-12-16,8,7,6,7,4,5,5,33,42,8056.0599999999995,3.0,3.0,2685.353333333333,0.875,0.8571428571428571,1.1666666666666667,0.5,0.625,0.7142857142857143,current_period
2026-12-17,10,5,0,3,5,4,3,23,30,13214.599999999999,4.0,4.0,3303.6499999999996,0.5,0.0,,0.5,0.3,1.3333333333333333,current_period
2026-12-18,6,9,8,5,6,2,5,23,41,14573.039999999999,4.0,4.0,3643.2599999999998,1.5,0.8888888888888888,0.625,1.0,0.8333333333333334,0.4,current_period
2026-12-19,10,5,3,3,9,5,5,32,40,8895.51,3.0,3.0,2965.17,0.5,0.6,1.0,0.9,0.5,1.6666666666666667,current_period
2026-12-20,8,4,1,3,5,3,1,23,25,0.0,0.0,0.0,,0.5,0.25,3.0,0.625,0.125,1.0,current_period
2026-12-21,8,7,4,1,3,5,0,19,28,12242.41,7.0,7.0,1748.9157142857143,0.875,0.5714285714285714,0.25,0.375,0.0,5.0,current_period
2026-12-22,9,5,4,2,5,4,5,24,34,13380.44,7.0,7.0,1911.4914285714287,0.5555555555555556,0.8,0.5,0.5555555555555556,0.5555555555555556,2.0,current_period
2026-12-23,12,10,7,5,9,7,2,36,52,10390.539999999999,3.0,3.0,3463.513333333333,0.8333333333333334,0.7,0.7142857142857143,0.75,0.16666666666666666,1.4,current_period
2026-12-24,6,2,3,2,2,1,1,16,17,12607.73,3.0,3.0,4202.576666666667,0.3333333333333333,1.5,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.5,current_period
2026-12-25,4,7,4,4,4,3,8,25,34,14649.769999999999,6.0,6.0,2441.628333333333,1.75,0.5714285714285714,1.0,1.0,2.0,0.75,current_period
2026-12-26,10,10,4,2,3,2,2,22,33,15327.8,6.0,6.0,2554.633333333333,1.0,0.4,0.5,0.3,0.2,1.0,current_period
2026-12-27,7,6,3,3,3,3,2,20,27,3752.67,1.0,1.0,3752.67,0.8571428571428571,0.5,1.0,0.42857142857142855,0.2857142857142857,1.0,current_period
2026-12-28,9,11,5,2,8,2,1,21,38,7452.12,5.0,5.0,1490.424,1.2222222222222223,0.45454545454545453,0.4,0.8888888888888888,0.1111111111111111,1.0,current_period
