global_product_id,platform_product_id,platform,product_name,category,subcategory,price,brand,stock_status,tags
P-DOUYIN-291515,douyin_3037043,douyin,华为 图书文具 29,食品饮料,其他,594.66,格力,有货,
P-DOUYIN-291631,douyin_5415960,douyin,华为 服装鞋帽 52,美妆个护,其他,523.27,优衣库,有货,
P-DOUYIN-292002,douyin_3228485,douyin,华为 家居用品 83,电子产品,其他,3396.20,海尔,有货,
P-DOUYIN-293638,douyin_9264115,douyin,海尔 母婴用品 80,母婴用品,其他,1969.03,优衣库,有货,
P-DOUYIN-293845,douyin_2926827,douyin,格力 图书文具 40,服装鞋帽,其他,3916.80,耐克,有货,
P-DOUYIN-294176,douyin_4357716,douyin,优衣库 食品饮料 22,电子产品,其他,1549.15,华为,有货,
P-DOUYIN-294523,douyin_6365094,douyin,耐克 母婴用品 54,母婴用品,其他,2462.40,优衣库,有货,
P-DOUYIN-294931,douyin_6520365,douyin,耐克 家居用品 2,美妆个护,其他,738.96,耐克,有货,
P-DOUYIN-296433,douyin_8326252,douyin,格力 美妆个护 56,家居用品,其他,4485.72,海尔,有货,
P-DOUYIN-297597,douyin_1572155,douyin,ZARA 服装鞋帽 32,母婴用品,其他,1179.92,小米,有货,
P-DOUYIN-299636,douyin_6458209,douyin,海尔 图书文具 59,图书文具,其他,3174.49,格力,有货,
P-DOUYIN-299683,douyin_8008745,douyin,格力 服装鞋帽 50,图书文具,其他,1478.52,华为,有货,
P-DOUYIN-300437,douyin_9166338,douyin,小米 运动户外 5,服装鞋帽,其他,3476.96,Apple,有货,
P-DOUYIN-302047,douyin_3762896,douyin,ZARA 母婴用品 51,家居用品,其他,1181.91,耐克,有货,
P-DOUYIN-302890,douyin_6966095,douyin,三星 电子产品 45,图书文具,其他,3282.86,华为,有货,
P-DOUYIN-303769,douyin_1481401,douyin,ZARA 运动户外 36,美妆个护,其他,159.70,格力,有货,
P-DOUYIN-304204,douyin_2910336,douyin,优衣库 母婴用品 9,电子产品,其他,275.06,ZARA,有货,
P-DOUYIN-305216,douyin_7232821,douyin,耐克 运动户外 28,图书文具,其他,2912.82,Apple,有货,
P-DOUYIN-306617,douyin_8605537,douyin,小米 母婴用品 88,美妆个护,其他,4331.71,Apple,有货,
P-DOUYIN-306668,douyin_6047585,douyin,阿迪达斯 电子产品 86,服装鞋帽,其他,448.69,三星,有货,
P-DOUYIN-307408,douyin_8689800,douyin,三星 食品饮料 3,母婴用品,其他,1163.94,华为,有货,
P-DOUYIN-307993,douyin_9943089,douyin,华为 图书文具 36,食品饮料,其他,222.59,三星,有货,
P-DOUYIN-308333,douyin_4740061,douyin,ZARA 服装鞋帽 35,图书文具,其他,1200.06,阿迪达斯,有货,
P-DOUYIN-309101,douyin_4514997,douyin,格力 图书文具 99,图书文具,其他,3203.95,华为,有货,
P-DOUYIN-310063,douyin_8621742,douyin,华为 电子产品 80,运动户外,其他,4190.34,耐克,有货,
P-DOUYIN-311835,douyin_1322365,douyin,优衣库 服装鞋帽 21,母婴用品,其他,2361.34,华为,有货,
P-DOUYIN-312254,douyin_7969654,douyin,小米 图书文具 50,食品饮料,其他,4913.64,耐克,有货,
P-DOUYIN-312803,douyin_7938080,douyin,海尔 图书文具 51,美妆个护,其他,406.38,小米,有货,
P-DOUYIN-313746,douyin_7970075,douyin,三星 家居用品 72,食品饮料,其他,154.20,格力,有货,
P-DOUYIN-314391,douyin_3874567,douyin,ZARA 服装鞋帽 77,电子产品,其他,1644.41,耐克,有货,
P-DOUYIN-314515,douyin_1236419,douyin,海尔 食品饮料 62,图书文具,其他,4802.72,三星,有货,
P-DOUYIN-315436,douyin_4996095,douyin,ZARA 电子产品 80,电子产品,其他,3679.98,优衣库,有货,
P-DOUYIN-315522,douyin_9272036,douyin,格力 母婴用品 51,运动户外,其他,842.13,三星,有货,
P-DOUYIN-316333,douyin_9199703,douyin,耐克 电子产品 3,电子产品,其他,2612.37,优衣库,有货,
P-DOUYIN-316886,douyin_7602781,douyin,ZARA 服装鞋帽 70,食品饮料,其他,3422.65,华为,有货,
P-DOUYIN-318775,douyin_8935750,douyin,阿迪达斯 图书文具 16,母婴用品,其他,4413.50,阿迪达斯,有货,
P-DOUYIN-319757,douyin_3230309,douyin,三星 母婴用品 21,电子产品,其他,4698.55,阿迪达斯,有货,
P-DOUYIN-319865,douyin_1417176,douyin,耐克 食品饮料 56,家居用品,其他,2462.83,优衣库,有货,
P-DOUYIN-320341,douyin_8757768,douyin,华为 食品饮料 22,服装鞋帽,其他,2201.17,耐克,有货,
P-DOUYIN-320545,douyin_1154902,douyin,阿迪达斯 美妆个护 69,母婴用品,其他,1797.64,阿迪达斯,有货,
P-DOUYIN-321761,douyin_3249888,douyin,优衣库 美妆个护 94,家居用品,其他,2933.19,华为,有货,
P-DOUYIN-322911,douyin_9564278,douyin,阿迪达斯 图书文具 27,电子产品,其他,4713.69,优衣库,有货,
P-DOUYIN-323999,douyin_4039227,douyin,阿迪达斯 电子产品 60,运动户外,其他,3429.33,耐克,有货,
P-DOUYIN-325752,douyin_7705404,douyin,ZARA 母婴用品 16,图书文具,其他,2362.09,海尔,有货,
P-DOUYIN-326083,douyin_7368507,douyin,海尔 图书文具 67,服装鞋帽,其他,3246.28,ZARA,有货,
P-DOUYIN-326451,douyin_7011175,douyin,小米 美妆个护 32,图书文具,其他,4940.86,华为,有货,
P-DOUYIN-327826,douyin_5408408,douyin,阿迪达斯 家居用品 33,服装鞋帽,其他,516.42,小米,有货,
P-DOUYIN-328534,douyin_3838159,douyin,小米 服装鞋帽 95,母婴用品,其他,4604.56,三星,有货,
P-DOUYIN-329111,douyin_6490399,douyin,耐克 运动户外 100,图书文具,其他,1032.81,格力,有货,
P-DOUYIN-331994,douyin_6807735,douyin,耐克 美妆个护 30,图书文具,其他,2737.40,Apple,有货,
P-DOUYIN-332079,douyin_1183009,douyin,海尔 食品饮料 72,家居用品,其他,790.87,格力,有货,
P-DOUYIN-332418,douyin_4167313,douyin,华为 母婴用品 51,图书文具,其他,2754.01,三星,有货,
P-DOUYIN-334271,douyin_9764297,douyin,耐克 食品饮料 69,图书文具,其他,2275.36,阿迪达斯,有货,
P-DOUYIN-335760,douyin_6264934,douyin,三星 家居用品 89,食品饮料,其他,125.27,三星,有货,
P-DOUYIN-336733,douyin_2481585,douyin,格力 食品饮料 89,母婴用品,其他,3337.90,耐克,有货,
P-DOUYIN-336887,douyin_6994476,douyin,ZARA 美妆个护 61,母婴用品,其他,4715.90,华为,有货,
P-DOUYIN-337559,douyin_9930199,douyin,Apple 图书文具 91,图书文具,其他,3386.00,ZARA,有货,
P-DOUYIN-338448,douyin_7882815,douyin,小米 美妆个护 74,家居用品,其他,4917.36,格力,有货,
P-DOUYIN-339790,douyin_7042268,douyin,Apple 服装鞋帽 50,运动户外,其他,1277.04,海尔,有货,
P-DOUYIN-340358,douyin_2415045,douyin,阿迪达斯 服装鞋帽 70,家居用品,其他,1950.78,格力,有货,
P-DOUYIN-341360,douyin_6546087,douyin,优衣库 电子产品 8,运动户外,其他,3725.72,三星,有货,
P-DOUYIN-341498,douyin_2809017,douyin,ZARA 服装鞋帽 45,母婴用品,其他,4995.97,格力,有货,
P-DOUYIN-341515,douyin_7055002,douyin,海尔 食品饮料 34,运动户外,其他,3009.92,格力,有货,
P-DOUYIN-343655,douyin_4180659,douyin,Apple 电子产品 80,食品饮料,其他,1799.75,优衣库,有货,
P-DOUYIN-344360,douyin_3443995,douyin,耐克 美妆个护 33,图书文具,其他,3108.56,ZARA,有货,
P-DOUYIN-346071,douyin_5282794,douyin,ZARA 服装鞋帽 91,服装鞋帽,其他,4689.07,格力,有货,
P-DOUYIN-347178,douyin_9294336,douyin,耐克 家居用品 80,母婴用品,其他,4783.12,Apple,有货,
P-DOUYIN-347363,douyin_8856229,douyin,海尔 母婴用品 19,母婴用品,其他,737.04,耐克,有货,
P-DOUYIN-347474,douyin_2574793,douyin,格力 食品饮料 12,家居用品,其他,907.12,ZARA,有货,
P-DOUYIN-349168,douyin_3387148,douyin,优衣库 运动户外 6,家居用品,其他,2199.82,阿迪达斯,有货,
P-DOUYIN-349340,douyin_7517498,douyin,ZARA 母婴用品 47,食品饮料,其他,1044.10,华为,有货,
P-DOUYIN-349761,douyin_1364449,douyin,ZARA 母婴用品 86,电子产品,其他,3955.60,耐克,有货,
P-DOUYIN-351164,douyin_2555401,douyin,Apple 美妆个护 13,运动户外,其他,4546.53,海尔,有货,
P-DOUYIN-351887,douyin_9947847,douyin,阿迪达斯 食品饮料 78,家居用品,其他,253.79,耐克,有货,
P-DOUYIN-352708,douyin_5047488,douyin,优衣库 服装鞋帽 67,家居用品,其他,1986.58,格力,有货,
P-DOUYIN-355017,douyin_5972191,douyin,海尔 运动户外 10,母婴用品,其他,2539.44,华为,有货,
P-DOUYIN-355030,douyin_9446195,douyin,耐克 图书文具 28,母婴用品,其他,4831.77,格力,有货,
P-DOUYIN-355153,douyin_1204744,douyin,华为 运动户外 47,运动户外,其他,3815.95,ZARA,有货,
P-DOUYIN-355964,douyin_2872028,douyin,海尔 家居用品 73,图书文具,其他,4876.26,耐克,有货,
P-DOUYIN-356174,douyin_6008597,douyin,小米 母婴用品 56,服装鞋帽,其他,1810.16,华为,有货,
P-DOUYIN-356518,douyin_2783998,douyin,耐克 电子产品 34,图书文具,其他,4526.10,小米,有货,
P-DOUYIN-357951,douyin_3636202,douyin,阿迪达斯 运动户外 25,服装鞋帽,其他,4732.44,ZARA,有货,
P-DOUYIN-359971,douyin_6237941,douyin,ZARA 美妆个护 24,图书文具,其他,2338.35,耐克,有货,
P-DOUYIN-361582,douyin_3082491,douyin,格力 食品饮料 37,图书文具,其他,547.03,耐克,有货,
P-DOUYIN-361708,douyin_4767027,douyin,海尔 电子产品 11,食品饮料,其他,4746.15,Apple,有货,
P-DOUYIN-362564,douyin_8026682,douyin,阿迪达斯 美妆个护 96,母婴用品,其他,3217.85,阿迪达斯,有货,
P-DOUYIN-362778,douyin_4869360,douyin,三星 美妆个护 40,图书文具,其他,2077.13,小米,有货,
P-DOUYIN-365478,douyin_1431552,douyin,ZARA 运动户外 3,家居用品,其他,1167.00,华为,有货,
P-DOUYIN-367626,douyin_1561000,douyin,格力 家居用品 92,母婴用品,其他,3709.48,小米,有货,
P-DOUYIN-367752,douyin_6663481,douyin,ZARA 美妆个护 6,电子产品,其他,358.57,华为,有货,
P-DOUYIN-368686,douyin_5495835,douyin,耐克 母婴用品 74,图书文具,其他,1055.62,格力,有货,
P-DOUYIN-368692,douyin_9777931,douyin,ZARA 家居用品 81,图书文具,其他,2499.65,海尔,有货,
P-DOUYIN-370213,douyin_2691426,douyin,阿迪达斯 食品饮料 67,电子产品,其他,1881.76,耐克,有货,
P-DOUYIN-370548,douyin_9957068,douyin,Apple 电子产品 45,运动户外,其他,2853.85,优衣库,有货,
P-DOUYIN-371837,douyin_2401041,douyin,阿迪达斯 服装鞋帽 25,图书文具,其他,843.61,优衣库,有货,
P-DOUYIN-372534,douyin_8776055,douyin,海尔 电子产品 86,电子产品,其他,628.12,格力,有货,
P-DOUYIN-377011,douyin_1087299,douyin,格力 运动户外 34,运动户外,其他,3517.76,Apple,有货,
P-DOUYIN-377975,douyin_1150624,douyin,海尔 服装鞋帽 25,服装鞋帽,其他,1857.73,小米,有货,
P-DOUYIN-378046,douyin_3482739,douyin,华为 食品饮料 61,美妆个护,其他,3983.85,Apple,有货,
P-DOUYIN-378410,douyin_4906657,douyin,ZARA 图书文具 79,图书文具,其他,1805.02,华为,有货,
P-DOUYIN-378589,douyin_5283482,douyin,华为 运动户外 62,服装鞋帽,其他,1948.02,阿迪达斯,有货,
P-DOUYIN-381063,douyin_8067576,douyin,格力 食品饮料 23,食品饮料,其他,2364.44,三星,有货,
P-DOUYIN-382598,douyin_1613422,douyin,华为 母婴用品 75,服装鞋帽,其他,2806.82,优衣库,有货,
P-DOUYIN-382859,douyin_9618762,douyin,Apple 运动户外 35,母婴用品,其他,1235.81,三星,有货,
P-DOUYIN-383192,douyin_5429225,douyin,Apple 食品饮料 5,服装鞋帽,其他,848.86,海尔,有货,
P-DOUYIN-383426,douyin_8479622,douyin,ZARA 电子产品 42,家居用品,其他,2760.27,格力,有货,
P-DOUYIN-383493,douyin_1684735,douyin,优衣库 母婴用品 17,服装鞋帽,其他,3428.97,格力,有货,
P-DOUYIN-383638,douyin_9764579,douyin,耐克 运动户外 76,家居用品,其他,3000.55,耐克,有货,
P-DOUYIN-387590,douyin_5080305,douyin,优衣库 家居用品 96,电子产品,其他,1231.03,格力,有货,
P-DOUYIN-387644,douyin_1729302,douyin,三星 图书文具 86,美妆个护,其他,1264.77,三星,有货,
P-DOUYIN-389433,douyin_6821841,douyin,三星 食品饮料 88,运动户外,其他,4798.71,海尔,有货,
P-DOUYIN-389602,douyin_5618664,douyin,华为 食品饮料 96,运动户外,其他,1870.48,ZARA,有货,
P-DOUYIN-391229,douyin_4382853,douyin,华为 图书文具 89,母婴用品,其他,1036.23,三星,有货,
P-DOUYIN-393187,douyin_1336443,douyin,优衣库 图书文具 44,母婴用品,其他,3430.82,华为,有货,
P-DOUYIN-393479,douyin_9670362,douyin,耐克 服装鞋帽 91,服装鞋帽,其他,2695.24,Apple,有货,
P-DOUYIN-393581,douyin_5464558,douyin,阿迪达斯 食品饮料 39,母婴用品,其他,1762.19,Apple,有货,
P-DOUYIN-393670,douyin_7129553,douyin,海尔 运动户外 2,食品饮料,其他,532.08,优衣库,有货,
P-DOUYIN-393753,douyin_7222865,douyin,阿迪达斯 母婴用品 22,食品饮料,其他,2502.24,三星,有货,
P-DOUYIN-394279,douyin_3858746,douyin,格力 美妆个护 63,运动户外,其他,4416.72,华为,有货,
P-DOUYIN-394825,douyin_8670707,douyin,耐克 运动户外 20,母婴用品,其他,2030.86,格力,有货,
P-DOUYIN-395064,douyin_7949429,douyin,格力 母婴用品 3,母婴用品,其他,2247.51,耐克,有货,
P-DOUYIN-395089,douyin_7542709,douyin,ZARA 食品饮料 33,母婴用品,其他,3185.09,海尔,有货,
P-DOUYIN-395627,douyin_9444812,douyin,海尔 母婴用品 59,美妆个护,其他,3452.05,耐克,有货,
P-DOUYIN-396930,douyin_2879175,douyin,小米 图书文具 83,美妆个护,其他,455.90,耐克,有货,
P-DOUYIN-397581,douyin_6500854,douyin,耐克 美妆个护 53,运动户外,其他,3641.35,海尔,有货,
P-DOUYIN-397610,douyin_3436246,douyin,小米 图书文具 34,美妆个护,其他,1574.54,华为,有货,
P-DOUYIN-397650,douyin_1213133,douyin,优衣库 图书文具 91,电子产品,其他,3145.55,Apple,有货,
P-DOUYIN-399646,douyin_2832980,douyin,三星 服装鞋帽 38,母婴用品,其他,2636.72,小米,有货,
P-DOUYIN-399841,douyin_8620537,douyin,Apple 食品饮料 73,运动户外,其他,1279.80,阿迪达斯,有货,
P-DOUYIN-399960,douyin_3494116,douyin,三星 图书文具 28,电子产品,其他,2245.16,海尔,有货,
P-DOUYIN-400753,douyin_9376927,douyin,小米 母婴用品 36,运动户外,其他,4067.91,ZARA,有货,
P-DOUYIN-402811,douyin_8296696,douyin,三星 运动户外 38,图书文具,其他,598.21,Apple,有货,
P-DOUYIN-403089,douyin_6608634,douyin,格力 运动户外 18,电子产品,其他,3359.28,ZARA,有货,
P-DOUYIN-404308,douyin_1507320,douyin,Apple 家居用品 85,服装鞋帽,其他,3392.38,ZARA,有货,
P-DOUYIN-404557,douyin_6768544,douyin,海尔 服装鞋帽 82,母婴用品,其他,216.08,Apple,有货,
P-DOUYIN-406098,douyin_4073388,douyin,ZARA 服装鞋帽 24,电子产品,其他,4967.43,三星,有货,
P-DOUYIN-406499,douyin_8691617,douyin,耐克 食品饮料 79,图书文具,其他,3224.46,格力,有货,
P-DOUYIN-407455,douyin_7910604,douyin,优衣库 母婴用品 25,美妆个护,其他,4220.89,Apple,有货,
P-DOUYIN-407555,douyin_5844566,douyin,Apple 美妆个护 95,电子产品,其他,3067.15,阿迪达斯,有货,
P-DOUYIN-408020,douyin_9311333,douyin,格力 运动户外 2,运动户外,其他,1893.15,ZARA,有货,
P-DOUYIN-412875,douyin_5406427,douyin,ZARA 美妆个护 31,服装鞋帽,其他,1814.07,优衣库,有货,
P-DOUYIN-413048,douyin_6707319,douyin,海尔 母婴用品 10,母婴用品,其他,2581.27,ZARA,有货,
P-DOUYIN-417151,douyin_1635372,douyin,Apple 电子产品 86,美妆个护,其他,3741.02,耐克,有货,
P-DOUYIN-417760,douyin_6908899,douyin,格力 食品饮料 45,电子产品,其他,4810.13,小米,有货,
P-DOUYIN-418244,douyin_6575891,douyin,耐克 母婴用品 39,家居用品,其他,2514.56,格力,有货,
P-DOUYIN-418296,douyin_3169179,douyin,ZARA 运动户外 68,图书文具,其他,2502.29,小米,有货,
P-DOUYIN-418299,douyin_1602863,douyin,小米 图书文具 100,美妆个护,其他,491.68,华为,有货,
P-DOUYIN-418630,douyin_9443942,douyin,小米 图书文具 28,电子产品,其他,256.70,ZARA,有货,
P-DOUYIN-419595,douyin_8201068,douyin,海尔 图书文具 82,运动户外,其他,3704.07,阿迪达斯,有货,
P-DOUYIN-419851,douyin_4052593,douyin,ZARA 食品饮料 50,家居用品,其他,1096.03,阿迪达斯,有货,
P-DOUYIN-420237,douyin_5261154,douyin,三星 电子产品 29,电子产品,其他,1853.09,优衣库,有货,
P-DOUYIN-421453,douyin_8868926,douyin,华为 运动户外 84,美妆个护,其他,1140.87,华为,有货,
P-DOUYIN-421737,douyin_7159888,douyin,ZARA 图书文具 51,服装鞋帽,其他,4743.23,优衣库,有货,
P-DOUYIN-422837,douyin_4793407,douyin,Apple 电子产品 83,美妆个护,其他,4184.21,海尔,有货,
P-DOUYIN-424829,douyin_4142222,douyin,耐克 服装鞋帽 65,美妆个护,其他,4834.19,小米,有货,
P-DOUYIN-425170,douyin_3667073,douyin,Apple 母婴用品 3,食品饮料,其他,2762.49,华为,有货,
P-DOUYIN-425198,douyin_4620840,douyin,格力 食品饮料 32,母婴用品,其他,3792.86,Apple,有货,
P-DOUYIN-425243,douyin_5356979,douyin,三星 美妆个护 90,家居用品,其他,4019.20,Apple,有货,
P-DOUYIN-425364,douyin_4245820,douyin,格力 图书文具 25,图书文具,其他,1034.45,阿迪达斯,有货,
P-DOUYIN-426113,douyin_4548195,douyin,格力 家居用品 33,运动户外,其他,3440.62,耐克,有货,
P-DOUYIN-426437,douyin_8242027,douyin,华为 母婴用品 31,服装鞋帽,其他,4734.67,Apple,有货,
P-DOUYIN-427984,douyin_3430616,douyin,格力 美妆个护 56,运动户外,其他,1195.60,ZARA,有货,
P-DOUYIN-428114,douyin_3183601,douyin,阿迪达斯 母婴用品 55,母婴用品,其他,1555.17,Apple,有货,
P-DOUYIN-430697,douyin_9688959,douyin,ZARA 图书文具 17,美妆个护,其他,2790.85,小米,有货,
P-DOUYIN-431248,douyin_1447359,douyin,ZARA 家居用品 48,家居用品,其他,2302.65,耐克,有货,
P-DOUYIN-431828,douyin_6296457,douyin,海尔 母婴用品 33,服装鞋帽,其他,1425.96,小米,有货,
P-DOUYIN-432135,douyin_9604565,douyin,耐克 家居用品 71,服装鞋帽,其他,3805.49,小米,有货,
P-DOUYIN-432717,douyin_3045144,douyin,海尔 美妆个护 87,运动户外,其他,4747.21,阿迪达斯,有货,
P-DOUYIN-433129,douyin_6729742,douyin,阿迪达斯 运动户外 83,美妆个护,其他,2108.00,海尔,有货,
P-DOUYIN-434976,douyin_1469083,douyin,海尔 电子产品 69,运动户外,其他,3918.01,耐克,有货,
P-DOUYIN-435174,douyin_7204385,douyin,耐克 图书文具 44,美妆个护,其他,3917.61,阿迪达斯,有货,
P-DOUYIN-435427,douyin_9130410,douyin,耐克 食品饮料 42,服装鞋帽,其他,3335.77,Apple,有货,
P-DOUYIN-435604,douyin_6851397,douyin,优衣库 图书文具 68,图书文具,其他,1904.49,优衣库,有货,
P-DOUYIN-435779,douyin_7166921,douyin,格力 服装鞋帽 1,电子产品,其他,71.07,三星,有货,
P-DOUYIN-435851,douyin_7950067,douyin,耐克 运动户外 5,家居用品,其他,3723.91,Apple,有货,
P-DOUYIN-436609,douyin_5841209,douyin,阿迪达斯 食品饮料 34,电子产品,其他,1218.34,三星,有货,
P-DOUYIN-437809,douyin_4178352,douyin,阿迪达斯 电子产品 12,家居用品,其他,3659.28,阿迪达斯,有货,
P-DOUYIN-438193,douyin_1561424,douyin,三星 美妆个护 8,家居用品,其他,246.04,阿迪达斯,有货,
P-DOUYIN-438760,douyin_8550181,douyin,华为 运动户外 6,美妆个护,其他,2466.59,阿迪达斯,有货,
P-DOUYIN-439279,douyin_3989188,douyin,三星 家居用品 37,美妆个护,其他,3955.76,华为,有货,
P-DOUYIN-439297,douyin_5189163,douyin,ZARA 食品饮料 7,食品饮料,其他,564.39,阿迪达斯,有货,
P-DOUYIN-439691,douyin_4939926,douyin,格力 运动户外 78,家居用品,其他,4978.08,海尔,有货,
P-DOUYIN-441178,douyin_9524367,douyin,华为 食品饮料 90,家居用品,其他,2356.52,优衣库,有货,
P-DOUYIN-441904,douyin_2263684,douyin,优衣库 母婴用品 2,运动户外,其他,2372.60,三星,有货,
